fact_id,date_id,state_id,disease_id,source_id,population_under_surveillance,total_reported_cases,active_cases,recovered_cases,deaths,urban_cases,rural_cases,hospitalized_cases,icu_admissions,case_fatality_rate,recovery_rate,public_health_risk_score,report_date_raw
11479,30,29,7,3,29357602,836,123,707.0,6.0,483,353,187.0,11.0,0.72,84.57,16.0,2024-06-01
11480,30,29,8,6,32452944,2471,128,2310.0,33.0,1413,1058,243.0,26.0,1.34,93.48,41.9,2024-06-01
11481,30,29,9,2,28343040,932,80,844.0,8.0,667,265,58.0,15.0,0.86,90.56,17.0,2024-06-01
11482,30,29,10,1,31375953,597,59,533.0,5.0,353,244,33.0,3.0,0.84,89.28,14.8,2024-06-01
11483,30,29,11,5,28790481,782,128,633.0,21.0,412,370,157.0,22.0,2.69,80.95,23.9,06/01/2024
11484,30,29,12,2,32179114,730,112,611.0,7.0,434,296,81.0,19.0,0.96,83.7,13.8,2024-06-01
11485,30,30,1,5,12859420,240,37,197.0,6.0,178,62,31.0,5.0,2.5,82.08,14.8,2024-06-01
11486,30,30,2,6,12615795,436,27,397.0,12.0,229,207,89.0,22.0,2.75,91.06,20.6,2024-06-01
11487,30,30,3,1,12851963,169,30,136.0,3.0,116,53,21.0,2.0,1.78,80.47,13.8,2024-06-01
11488,30,30,4,2,12007568,108,21,85.0,2.0,61,47,23.0,6.0,1.85,78.7,5.8,2024-06-01
11489,30,30,5,4,11958757,60,11,48.0,1.0,41,19,12.0,3.0,,80.0,10.5,2024-06-01
11490,30,30,6,2,13492259,199,9,189.0,1.0,136,63,48.0,6.0,0.5,94.97,13.7,06/01/2024
11491,30,30,7,2,13399071,432,89,340.0,3.0,290,142,44.0,6.0,0.69,78.7,16.4,2024-06-01
11492,30,30,8,1,13212014,535,84,433.0,18.0,267,268,102.0,25.0,3.36,80.93,33.6,2024-06-01
11493,30,30,9,2,13286344,601,46,547.0,8.0,387,214,89.0,19.0,1.33,91.01,27.4,2024-06-01
11494,30,30,10,4,12971946,243,53,185.0,5.0,118,125,24.0,2.0,2.06,76.13,20.0,2024-06-01
11495,30,30,11,1,12905688,90,6,81.0,3.0,50,40,18.0,1.0,3.33,90.0,12.9,2024-06-01
11496,30,30,12,2,12332675,435,22,,4.0,275,160,45.0,6.0,0.92,94.02,20.9,2024-06-01
11497,30,31,1,5,272558,6,2,4.0,0.0,2,4,0.0,0.0,0.0,66.67,0.0,2024-06-01
11498,30,31,2,1,269894,5,1,4.0,0.0,2,3,0.0,0.0,0.0,80.0,1.5,2024-06-01
11499,30,31,3,4,293098,5,1,4.0,0.0,2,3,0.0,0.0,0.0,80.0,0.0,2024-06-01
11500,30,31,4,1,283462,6,1,5.0,0.0,4,2,0.0,0.0,0.0,83.33,0.2,06/01/2024
11501,30,31,5,4,274180,6,2,4.0,0.0,3,3,1.0,0.0,0.0,66.67,7.3,2024-06-01
11502,30,31,6,3,297610,3,1,2.0,0.0,1,2,0.0,0.0,0.0,66.67,0.0,2024-06-01
11503,30,31,7,5,293059,6,1,5.0,0.0,4,2,1.0,0.0,0.0,83.33,4.8,2024-06-01
11504,30,31,8,1,268978,19,5,14.0,0.0,10,9,1.0,0.0,0.0,73.68,6.1,2024-06-01
11505,30,31,9,2,255053,6,1,5.0,0.0,2,4,0.0,0.0,0.0,83.33,1.7,2024-06-01
11506,30,31,10,1,297962,7,2,5.0,0.0,5,2,0.0,0.0,0.0,71.43,0.9,2024-06-01
11507,30,31,11,1,260855,4,1,3.0,0.0,1,3,0.0,0.0,0.0,75.0,6.6,2024-06-01
11508,30,31,12,2,255477,2,1,1.0,0.0,0,2,0.0,0.0,0.0,50.0,0.0,2024-06-01
11509,30,32,1,1,1459936,7,2,5.0,0.0,3,4,1.0,0.0,0.0,71.43,4.3,2024-06-01
11510,30,32,2,4,1481864,30,6,24.0,0.0,19,11,6.0,1.0,0.0,80.0,13.8,2024-06-01
11511,30,32,3,6,1396694,25,3,22.0,0.0,9,16,5.0,0.0,0.0,88.0,9.7,2024-06-01
11512,30,32,4,1,1287513,20,3,17.0,0.0,10,10,4.0,0.0,0.0,85.0,3.0,2024-06-01
11513,30,32,5,4,1315833,7,2,5.0,,3,4,1.0,0.0,0.0,71.43,0.0,2024-06-01
11514,30,32,6,1,1419959,21,3,18.0,,11,10,3.0,0.0,,85.71,6.1,01/06/2024
11515,30,32,7,3,1306784,35,7,27.0,1.0,17,18,2.0,0.0,2.86,77.14,21.7,2024-06-01
11516,30,32,8,6,1370323,57,3,54.0,0.0,27,30,9.0,2.0,0.0,94.74,18.6,2024-06-01
11517,30,32,9,6,1349691,68,16,51.0,1.0,35,33,13.0,0.0,1.47,75.0,25.3,2024-06-01
11518,30,32,10,1,1428420,12,2,10.0,0.0,6,6,2.0,0.0,0.0,83.33,0.4,2024-06-01
11519,30,32,11,1,1355840,34,7,27.0,0.0,23,11,2.0,0.0,0.0,79.41,7.4,2024-06-01
11520,30,32,12,5,1492506,23,4,19.0,0.0,12,11,4.0,0.0,0.0,82.61,6.4,2024-06-01
11521,31,1,1,1,47489885,1821,323,,24.0,847,974,134.0,36.0,1.32,80.94,23.0,2024-07-01
11522,31,1,2,1,48396404,699,111,572.0,16.0,522,177,95.0,15.0,2.29,81.83,14.8,2024-07-01
11523,31,1,3,3,46623935,607,14,588.0,5.0,363,244,67.0,10.0,0.82,96.87,8.8,2024-07-01
11524,31,1,4,1,51293115,1506,17,1459.0,30.0,877,629,316.0,91.0,1.99,96.88,18.9,2024-07-01
11525,31,1,5,2,47659383,2011,467,1523.0,21.0,1082,929,285.0,34.0,1.04,75.73,20.8,2024-07-01
11526,31,1,6,3,53560581,1884,202,1618.0,64.0,748,1136,220.0,42.0,3.4,85.88,27.7,2024-07-01
11527,31,1,7,2,49128902,2890,684,2179.0,27.0,1396,1494,573.0,144.0,0.93,75.4,29.8,2024-07-01
11528,31,1,8,2,53098773,2753,292,2392.0,69.0,1034,1719,547.0,125.0,2.51,86.89,35.9,01-07-2024
11529,31,1,9,4,52546984,742,103,638.0,1.0,298,444,126.0,13.0,0.13,85.98,5.0,01/07/2024
11530,31,1,10,3,46363066,1492,32,1416.0,44.0,826,666,262.0,24.0,2.95,94.91,20.9,2024-07-01
11531,31,1,11,5,47450108,1300,230,1054.0,,741,559,138.0,14.0,1.23,81.08,18.5,2024-07-01
11532,31,1,12,1,46437810,1408,140,1219.0,49.0,890,518,314.0,43.0,3.48,86.58,20.8,2024-07-01
11533,31,2,1,6,1414566,49,4,45.0,0.0,28,21,9.0,1.0,0.0,91.84,18.0,2024-07-01
11534,31,2,2,6,1543114,25,2,23.0,0.0,10,15,1.0,0.0,0.0,92.0,3.5,2024-07-01
11535,31,2,3,5,1547812,50,3,47.0,0.0,20,30,11.0,1.0,0.0,94.0,13.1,2024-07-01
11536,31,2,4,6,1428796,53,4,49.0,0.0,38,15,8.0,1.0,0.0,92.45,13.4,2024-07-01
11537,31,2,5,4,1362147,47,4,42.0,,32,15,6.0,0.0,2.13,89.36,16.5,2024-07-01
11538,31,2,6,4,1420052,90,10,78.0,,40,50,12.0,1.0,2.22,86.67,31.8,2024-07-01
11539,31,2,7,2,1570867,34,3,31.0,0.0,20,14,6.0,0.0,0.0,91.18,13.8,2024-07-01
11540,31,2,8,4,1472793,52,3,49.0,0.0,37,15,4.0,1.0,0.0,94.23,16.1,2024-07-01
11541,31,2,9,3,1470025,26,7,19.0,0.0,13,13,3.0,0.0,0.0,73.08,6.4,2024-07-01
11542,31,2,10,2,1536211,38,7,31.0,0.0,20,18,8.0,1.0,0.0,81.58,11.9,2024-07-01
11543,31,2,11,4,1367305,39,3,35.0,,18,21,8.0,1.0,2.56,89.74,14.9,2024-07-01
11544,31,2,12,6,1444996,48,11,37.0,0.0,18,30,6.0,1.0,0.0,77.08,16.2,2024-07-01
11545,31,3,1,3,30541740,226,41,179.0,6.0,123,103,31.0,3.0,2.65,79.2,8.4,2024-07-01
11546,31,3,2,1,31027833,614,120,485.0,9.0,294,320,106.0,26.0,1.47,78.99,16.9,2024-07-01
11547,31,3,3,6,32554332,461,11,439.0,11.0,266,195,76.0,11.0,2.39,95.23,16.2,2024-07-01
11548,31,3,4,3,32876920,3014,151,2825.0,38.0,1647,1367,619.0,36.0,1.26,93.73,49.9,2024-07-01
11549,31,3,5,3,32639178,682,139,541.0,2.0,395,287,41.0,11.0,,79.33,9.2,2024-07-01
11550,31,3,6,3,31447123,2191,293,1864.0,34.0,1514,677,379.0,42.0,1.55,85.08,34.6,2024-07-01
11551,31,3,7,1,35300412,1961,106,1840.0,15.0,1328,633,335.0,81.0,0.76,93.83,28.8,2024-07-01
11552,31,3,8,1,34423792,549,111,434.0,4.0,240,309,-,8.0,0.73,79.05,6.9,2024-07-01
11553,31,3,9,1,31625736,2064,505,1548.0,11.0,1375,689,362.0,60.0,0.53,75.0,34.0,2024-07-01
11554,31,3,10,5,33311732,726,57,661.0,8.0,412,314,97.0,20.0,1.1,91.05,17.1,2024-07-01
11555,31,3,11,1,31961338,499,71,416.0,12.0,292,207,43.0,9.0,2.4,83.37,13.3,2024-07-01
11556,31,3,12,4,33614075,1508,21,1459.0,28.0,769,739,351.0,42.0,1.86,96.75,30.6,2024-07-01
11557,31,4,1,4,106418279,1882,110,1768.0,4.0,927,955,135.0,17.0,0.21,93.94,11.6,2024-07-01
11558,31,4,2,6,123163726,1407,283,1112.0,12.0,867,540,227.0,24.0,0.85,79.03,12.2,2024-07-01
11559,31,4,3,5,117627331,4152,718,3300.0,134.0,2103,2049,713.0,102.0,3.23,79.48,24.5,2024-07-01
11560,31,4,4,4,112165540,4673,286,4317.0,70.0,3278,1395,888.0,97.0,1.5,92.38,18.9,2024-07-01
11561,31,4,5,5,115541324,2651,533,2035.0,83.0,1543,1108,449.0,109.0,3.13,76.76,23.7,2024-07-01
11562,31,4,6,5,120025145,4514,843,3578.0,93.0,2285,2229,833.0,195.0,2.06,79.26,24.6,2024-07-01
11563,31,4,7,2,121025221,5915,189,5556.0,170.0,3236,2679,962.0,66.0,2.87,93.93,37.0,2024-07-01
11564,31,4,8,4,116369755,8335,1616,,,5897,2438,1144.0,67.0,1.09,79.52,33.8,2024-07-01
11565,31,4,9,1,108701335,5511,1161,4182.0,168.0,2402,3109,1104.0,180.0,3.05,75.88,29.4,2024-07-01
11566,31,4,10,3,117589417,1474,50,1421.0,3.0,1059,415,145.0,42.0,0.2,96.4,5.6,2024-07-01
11567,31,4,11,3,117445859,1767,42,1665.0,60.0,1113,654,188.0,23.0,,94.23,14.2,01/07/2024
11568,31,4,12,6,107699234,2535,379,2133.0,23.0,1345,1190,371.0,79.0,0.91,84.14,16.3,2024-07-01
11569,31,5,1,6,25640776,464,35,428.0,1.0,320,144,23.0,3.0,0.22,92.24,5.6,2024-07-01
11570,31,5,2,1,28489248,409,-52,348.0,-9.0,283,126,89.0,24.0,2.2,85.09,16.8,2024-07-01
11571,31,5,3,1,28612896,612,27,580.0,5.0,404,208,135.0,30.0,0.82,94.77,17.2,2024-07-01
11572,31,5,4,4,26695646,2149,99,2017.0,33.0,963,1186,419.0,117.0,1.54,93.86,39.8,2024-07-01
11573,31,5,5,5,27131291,1620,259,1348.0,13.0,999,621,352.0,71.0,0.8,83.21,26.2,2024-07-01
11574,31,5,6,4,28366248,2659,65,2507.0,87.0,1669,990,288.0,43.0,3.27,94.28,52.2,2024-07-01
11575,31,5,7,1,27936180,790,189,598.0,3.0,348,442,172.0,22.0,0.38,75.7,15.1,2024-07-01
11576,31,5,8,6,29264314,1047,41,,18.0,697,350,194.0,33.0,1.72,94.36,18.1,2024-07-01
11577,31,5,9,5,25656897,449,36,408.0,5.0,206,243,34.0,,1.11,90.87,6.1,2024-07-01
11578,31,5,10,2,25829153,655,128,507.0,20.0,390,265,47.0,6.0,3.05,77.4,22.6,2024-07-01
11579,31,5,11,6,29101734,313,37,267.0,9.0,191,122,65.0,17.0,2.88,85.3,13.5,2024-07-01
11580,31,5,12,2,28191674,445,79,358.0,8.0,312,133,,11.0,1.8,80.45,15.6,2024-07-01
11581,31,6,1,2,1558356,38,7,,1.0,13,25,1.0,0.0,2.63,78.95,21.2,2024-07-01
11582,31,6,2,3,1475382,9,1,8.0,0.0,6,3,0.0,0.0,0.0,88.89,0.0,2024-07-01
11583,31,6,3,3,1520110,27,6,21.0,0.0,15,12,5.0,0.0,,77.78,12.9,2024-07-01
11584,31,6,4,1,1471481,112,21,88.0,3.0,70,42,14.0,3.0,2.68,78.57,39.8,2024-07-01
11585,31,6,5,1,1536505,71,8,63.0,0.0,25,46,15.0,4.0,0.0,88.73,20.2,2024-07-01
11586,31,6,6,5,1421562,89,18,69.0,2.0,47,42,6.0,1.0,2.25,77.53,32.3,2024-07-01
11587,31,6,7,3,1466648,128,9,115.0,4.0,51,77,28.0,2.0,3.12,89.84,51.7,2024-07-01
11588,31,6,8,2,1513999,127,7,119.0,1.0,62,65,8.0,0.0,0.79,93.7,46.7,2024-07-01
11589,31,6,9,1,1554043,82,12,70.0,0.0,46,36,15.0,3.0,0.0,85.37,25.2,2024-07-01
11590,31,6,10,2,1563937,62,3,58.0,1.0,24,38,,0.0,1.61,93.55,28.6,2024-07-01
11591,31,6,11,6,1475892,33,4,29.0,0.0,16,17,7.0,0.0,0.0,87.88,7.6,2024-07-01
11592,31,6,12,6,1400965,31,5,,0.0,12,19,3.0,0.0,0.0,83.87,12.0,2024-07-01
11593,31,7,1,1,69384159,450,87,355.0,8.0,255,195,24.0,4.0,1.78,78.89,12.7,2024-07-01
11594,31,7,2,3,62135580,1295,253,1017.0,25.0,543,752,91.0,24.0,1.93,78.53,18.0,01/07/2024
11595,31,7,3,2,63167511,449,35,411.0,3.0,202,247,not reported,20.0,0.67,91.54,8.5,2024-07-01
11596,31,7,4,1,65426883,1812,355,1399.0,58.0,1107,705,112.0,14.0,3.2,77.21,18.0,07/01/2024
11597,31,7,5,1,64146786,3296,268,2975.0,53.0,1705,1591,700.0,148.0,1.61,90.26,24.6,2024-07-01
11598,31,7,6,4,65889528,2929,101,2776.0,52.0,1213,1716,712.0,119.0,1.78,94.78,22.5,2024-07-01
11599,31,7,7,3,65820543,1249,255,960.0,34.0,768,481,99.0,29.0,2.72,76.86,19.9,2024-07-01
11600,31,7,8,4,68114973,3842,128,3684.0,30.0,2483,1359,877.0,84.0,0.78,95.89,27.2,2024-07-01
11601,31,7,9,5,63579216,2844,133,,74.0,1606,1238,449.0,34.0,2.6,92.72,30.3,2024-07-01
11602,31,7,10,1,69138453,2153,81,2047.0,25.0,1005,1148,315.0,20.0,1.16,95.08,15.6,01/07/2024
11603,31,7,11,5,64011692,1465,195,1248.0,22.0,614,851,223.0,31.0,1.5,85.19,17.5,2024-07-01
11604,31,7,12,5,64085575,1930,0,1863.0,67.0,774,1156,450.0,82.0,3.47,96.53,24.5,2024-07-01
11605,31,8,1,1,27367723,333,28,297.0,8.0,218,115,70.0,19.0,2.4,89.19,14.0,2024-07-01
11606,31,8,2,4,27191743,764,82,678.0,4.0,515,249,189.0,22.0,0.52,88.74,14.6,2024-07-01
11607,31,8,3,1,25619450,646,94,532.0,20.0,396,250,48.0,6.0,3.1,82.35,20.3,2024-07-01
11608,31,8,4,1,27247697,3448,253,3081.0,114.0,1776,1672,200.0,45.0,3.31,89.36,70.5,2024-07-01
11609,31,8,5,6,24686866,1997,428,1526.0,43.0,1313,684,163.0,26.0,2.15,76.41,37.3,2024-07-01
11610,31,8,6,2,27394339,1472,320,1126.0,26.0,758,714,,34.0,1.77,76.49,28.4,2024-07-01
11611,31,8,7,4,27711745,826,18,799.0,9.0,506,320,179.0,20.0,1.09,96.73,21.0,2024-07-01
11612,31,8,8,4,28546938,2405,515,1823.0,67.0,1797,608,331.0,67.0,2.79,75.8,50.1,2024-07-01
11613,31,8,9,5,28822257,581,48,528.0,5.0,351,230,117.0,13.0,0.86,90.88,14.8,2024-07-01
11614,31,8,10,5,25562207,373,52,312.0,9.0,252,121,35.0,1.0,2.41,83.65,9.7,2024-07-01
11615,31,8,11,6,27580483,639,44,593.0,2.0,441,198,110.0,6.0,0.31,92.8,13.5,2024-07-01
11616,31,8,12,1,27256332,907,14,868.0,25.0,495,412,90.0,19.0,2.76,95.7,25.8,2024-07-01
11617,31,9,1,5,6310322,132,7,125.0,0.0,76,56,16.0,2.0,0.0,94.7,7.5,2024-07-01
11618,31,9,2,3,6591525,78,15,61.0,2.0,54,24,18.0,3.0,2.56,78.21,15.5,2024-07-01
11619,31,9,3,1,6685038,145,5,140.0,0.0,79,66,34.0,4.0,0.0,96.55,9.1,2024-07-01
11620,31,9,4,5,6244840,172,37,134.0,1.0,112,60,8.0,0.0,0.58,77.91,14.4,2024-07-01
11621,31,9,5,3,6267531,552,50,485.0,17.0,393,159,108.0,30.0,3.08,87.86,46.9,2024-07-01
11622,31,9,6,1,7131548,630,57,565.0,8.0,413,217,126.0,25.0,1.27,89.68,42.5,07/01/2024
11623,31,9,7,5,6719746,426,48,375.0,3.0,230,196,83.0,19.0,0.7,88.03,27.7,2024-07-01
11624,31,9,8,5,7073534,317,33,278.0,6.0,138,179,59.0,3.0,1.89,87.7,28.2,2024-07-01
11625,31,9,9,6,6235398,133,17,114.0,2.0,73,60,23.0,3.0,1.5,85.71,10.9,2024-07-01
11626,31,9,10,4,6329292,223,10,211.0,2.0,83,140,27.0,5.0,0.9,94.62,17.2,2024-07-01
11627,31,9,11,1,7103662,262,10,249.0,3.0,152,110,63.0,8.0,1.15,95.04,20.6,2024-07-01
11628,31,9,12,2,6709397,73,8,63.0,2.0,48,25,9.0,1.0,2.74,86.3,10.1,2024-07-01
11629,31,10,1,1,33546994,1176,95,1049.0,32.0,682,494,138.0,39.0,2.72,89.2,24.6,2024-07-01
11630,31,10,2,5,34886328,977,182,790.0,5.0,720,257,161.0,42.0,0.51,80.86,18.1,2024-07-01
11631,31,10,3,3,36926522,714,16,674.0,24.0,252,462,51.0,13.0,3.36,94.4,19.4,01-07-2024
11632,31,10,4,5,36126229,2509,278,2158.0,73.0,1038,1471,529.0,35.0,2.91,86.01,42.3,2024-07-01
11633,31,10,5,3,35371497,1243,258,978.0,7.0,634,609,251.0,34.0,0.56,78.68,22.7,2024-07-01
11634,31,10,6,3,35521092,1156,203,929.0,24.0,834,322,77.0,12.0,2.08,80.36,21.2,2024-07-01
11635,31,10,7,5,35458798,1626,326,,26.0,782,844,363.0,41.0,1.6,78.35,27.3,2024-07-01
11636,31,10,8,3,33717868,2073,300,1750.0,23.0,969,1104,300.0,89.0,1.11,84.42,33.7,2024-07-01
11637,31,10,9,1,35041986,1671,363,1294.0,14.0,1195,476,267.0,58.0,0.84,77.44,25.3,2024-07-01
11638,31,10,10,3,34495486,1573,49,1512.0,12.0,1083,490,223.0,30.0,0.76,96.12,27.3,2024-07-01
11639,31,10,11,6,34235941,568,9,543.0,16.0,223,345,29.0,3.0,2.82,95.6,14.1,01/07/2024
11640,31,10,12,3,34665167,1057,89,943.0,25.0,431,626,219.0,36.0,2.37,89.21,20.1,2024-07-01
11641,31,11,1,2,58772066,723,74,635.0,14.0,432,291,97.0,20.0,1.94,87.83,9.0,2024-07-01
11642,31,11,2,4,58631110,1543,125,1384.0,34.0,621,922,236.0,33.0,2.2,89.7,21.5,01/07/2024
11643,31,11,3,3,58363453,344,5,332.0,7.0,247,97,33.0,5.0,2.03,96.51,9.8,2024-07-01
11644,31,11,4,5,66875052,6411,1182,5014.0,215.0,4094,2317,1485.0,422.0,3.35,78.21,59.6,2024-07-01
11645,31,11,5,3,61969826,1936,297,1593.0,46.0,1049,887,104.0,24.0,2.38,82.28,24.5,2024-07-01
11646,31,11,6,6,62444528,2169,275,1845.0,49.0,999,1170,178.0,13.0,2.26,85.06,24.7,2024-07-01
11647,31,11,7,4,66909883,2737,74,2592.0,71.0,1232,1505,425.0,121.0,2.59,94.7,29.9,2024-07-01
11648,31,11,8,2,61461170,6242,1283,4827.0,132.0,4639,1603,690.0,145.0,2.11,77.33,56.3,2024-07-01
11649,31,11,9,1,65088506,994,96,896.0,2.0,448,546,67.0,3.0,0.2,90.14,5.5,07/01/2024
11650,31,11,10,2,67045071,2938,264,2630.0,44.0,1563,1375,238.0,46.0,1.5,89.52,26.8,2024-07-01
11651,31,11,11,6,62897701,2209,128,2072.0,9.0,912,1297,237.0,31.0,0.41,93.8,16.3,2024-07-01
11652,31,11,12,2,65009661,1420,117,1256.0,47.0,914,506,148.0,,3.31,88.45,15.8,2024-07-01
11653,31,12,1,5,35111008,274,60,214.0,0.0,122,152,46.0,6.0,0.0,78.1,0.9,2024-07-01
11654,31,12,2,6,35492333,918,188,710.0,20.0,568,350,159.0,19.0,2.18,77.34,19.6,2024-07-01
11655,31,12,3,2,34433174,313,69,243.0,1.0,131,182,24.0,6.0,0.32,77.64,9.8,2024-07-01
11656,31,12,4,5,33896759,1532,219,1286.0,27.0,632,900,345.0,28.0,1.76,83.94,24.0,2024-07-01
11657,31,12,5,3,30624956,1333,120,1203.0,10.0,887,446,327.0,94.0,0.75,90.25,20.2,2024-07-01
11658,31,12,6,2,35077845,2268,355,1851.0,62.0,1339,929,508.0,63.0,2.73,81.61,35.1,2024-07-01
11659,31,12,7,4,35490572,1784,170,1605.0,9.0,1073,711,377.0,100.0,0.5,89.97,23.8,2024-07-01
11660,31,12,8,5,30461533,1261,18,1201.0,,540,721,125.0,6.0,3.33,95.24,28.2,2024-07-01
11661,31,12,9,1,30498350,1900,98,1740.0,62.0,735,1165,468.0,31.0,3.26,91.58,40.9,2024-07-01
11662,31,12,10,6,31016042,745,35,696.0,14.0,412,333,142.0,16.0,1.88,93.42,19.0,2024-07-01
11663,31,12,11,2,34170376,629,11,606.0,12.0,277,352,154.0,39.0,1.91,96.34,19.5,2024-07-01
11664,31,12,12,3,31225115,1774,408,1342.0,24.0,649,1125,311.0,88.0,1.35,75.65,29.6,2024-07-01
11665,31,13,1,2,74827200,1717,57,1653.0,7.0,898,819,125.0,17.0,0.41,96.27,8.2,2024-07-01
11666,31,13,2,2,80731131,570,48,519.0,3.0,354,216,66.0,18.0,0.53,91.05,3.1,2024-07-01
11667,31,13,3,2,73634937,552,57,491.0,4.0,326,226,34.0,5.0,0.72,88.95,8.5,2024-07-01
11668,31,13,4,4,73852978,11699,2594,8988.0,117.0,4699,7000,2088.0,444.0,1.0,76.83,69.6,01/07/2024
11669,31,13,5,3,82019188,5856,539,5218.0,99.0,3282,2574,519.0,115.0,1.69,89.11,41.2,01-07-2024
11670,31,13,6,5,80355025,3026,353,2651.0,22.0,1224,1802,477.0,122.0,0.73,87.61,15.7,01-07-2024
11671,31,13,7,5,75310574,4769,1111,3601.0,57.0,2663,2106,1106.0,150.0,1.2,75.51,28.3,2024-07-01
11672,31,13,8,5,80812206,6082,413,5491.0,178.0,3528,2554,1255.0,111.0,2.93,90.28,39.6,2024-07-01
11673,31,13,9,1,82357570,1752,350,1341.0,61.0,937,815,189.0,27.0,3.48,76.54,19.3,2024-07-01
11674,31,13,10,6,73612130,1474,191,1254.0,,912,562,164.0,17.0,1.97,85.07,19.0,2024-07-01
11675,31,13,11,1,83115841,1197,196,990.0,11.0,433,764,199.0,10.0,0.92,82.71,6.7,2024-07-01
11676,31,13,12,6,79534020,653,128,516.0,9.0,381,272,62.0,8.0,1.38,79.02,10.8,2024-07-01
11677,31,14,1,3,107700820,1402,303,1061.0,38.0,839,563,124.0,24.0,2.71,75.68,15.5,2024-07-01
11678,31,14,2,3,114670060,3724,615,3021.0,88.0,2433,1291,776.0,141.0,2.36,81.12,20.8,2024-07-01
11679,31,14,3,4,107740889,1140,221,916.0,3.0,588,552,251.0,63.0,123.4,112.0,4.5,2024-07-01
11680,31,14,4,1,122134769,10238,1047,9147.0,44.0,7353,2885,2366.0,644.0,0.43,89.34,39.5,07/01/2024
11681,31,14,5,5,120049536,3365,492,2794.0,79.0,1177,2188,672.0,86.0,2.35,83.03,18.6,2024-07-01
11682,31,14,6,1,112182967,5508,686,4730.0,92.0,2336,3172,384.0,100.0,1.67,85.88,25.5,2024-07-01
11683,31,14,7,4,121204242,3382,319,3000.0,63.0,1795,1587,424.0,106.0,1.86,88.7,24.0,01/07/2024
11684,31,14,8,1,112219752,4067,276,3778.0,13.0,2051,2016,NA,34.0,0.32,92.89,12.9,2024-07-01
11685,31,14,9,2,115632750,3498,719,2748.0,31.0,2091,1407,718.0,48.0,0.89,78.56,16.4,2024-07-01
11686,31,14,10,4,121534950,5504,399,5050.0,55.0,2567,2937,543.0,28.0,1.0,91.75,20.9,01-07-2024
11687,31,14,11,1,116239798,1361,99,1229.0,33.0,872,489,298.0,78.0,2.42,90.3,11.0,2024-07-01
11688,31,14,12,6,111039649,4251,913,3283.0,55.0,2497,1754,282.0,81.0,1.29,77.23,20.2,2024-07-01
11689,31,15,1,2,2792307,41,4,36.0,1.0,23,18,2.0,0.0,2.44,87.8,14.3,2024-07-01
11690,31,15,2,2,2897472,81,17,62.0,2.0,33,48,6.0,1.0,2.47,76.54,24.3,2024-07-01
11691,31,15,3,6,2876496,74,8,65.0,1.0,41,33,17.0,3.0,1.35,87.84,12.1,2024-07-01
11692,31,15,4,3,2913943,288,16,266.0,6.0,174,114,57.0,15.0,2.08,92.36,48.6,01-07-2024
11693,31,15,5,1,2681286,117,25,89.0,3.0,76,41,23.0,3.0,2.56,76.07,23.4,2024-07-01
11694,31,15,6,3,3010199,215,30,178.0,7.0,88,127,30.0,6.0,3.26,82.79,39.5,2024-07-01
11695,31,15,7,6,3071737,168,36,132.0,0.0,114,54,10.0,2.0,0.0,78.57,31.8,2024-07-01
11696,31,15,8,4,3003089,80,13,65.0,2.0,36,44,11.0,2.0,2.5,81.25,18.4,2024-07-01
11697,31,15,9,4,2796681,80,3,75.0,2.0,36,44,6.0,0.0,2.5,93.75,22.3,2024-07-01
11698,31,15,10,2,2823803,87,16,70.0,1.0,47,40,10.0,0.0,1.15,80.46,18.6,2024-07-01
11699,31,15,11,6,2864976,31,6,25.0,,18,13,6.0,1.0,0.0,80.65,4.0,2024-07-01
11700,31,15,12,3,2887627,120,3,114.0,3.0,69,51,27.0,3.0,2.5,95.0,26.5,2024-07-01
11701,31,16,1,6,3288857,96,13,81.0,2.0,60,36,14.0,2.0,2.08,84.38,20.5,01/07/2024
11702,31,16,2,3,2989833,74,11,61.0,2.0,47,27,5.0,1.0,,82.43,19.1,2024-07-01
11703,31,16,3,2,3141058,34,7,27.0,0.0,17,17,3.0,0.0,0.0,79.41,2.6,2024-07-01
11704,31,16,4,4,2925216,143,33,108.0,2.0,66,77,18.0,4.0,1.4,75.52,29.2,2024-07-01
11705,31,16,5,6,3086805,289,32,250.0,7.0,204,85,25.0,6.0,2.42,86.51,52.1,2024-07-01
11706,31,16,6,1,3032948,67,13,53.0,1.0,36,31,11.0,2.0,1.49,79.1,15.7,2024-07-01
11707,31,16,7,1,3229144,170,19,148.0,3.0,94,76,23.0,1.0,1.76,87.06,29.7,2024-07-01
11708,31,16,8,1,3112409,60,5,54.0,1.0,33,27,7.0,1.0,1.67,90.0,16.3,2024-07-01
11709,31,16,9,6,3228862,104,8,95.0,1.0,52,52,19.0,3.0,0.96,91.35,20.7,2024-07-01
11710,31,16,10,6,3049769,147,35,111.0,1.0,89,58,23.0,5.0,0.68,75.51,25.5,2024-07-01
11711,31,16,11,6,3185888,117,10,107.0,0.0,57,60,12.0,1.0,0.0,91.45,12.3,2024-07-01
11712,31,16,12,2,3276883,97,7,,2.0,45,52,18.0,5.0,2.06,90.72,18.4,2024-07-01
11713,31,17,1,3,1084817,17,4,13.0,0.0,10,7,2.0,0.0,0.0,76.47,9.7,2024-07-01
11714,31,17,2,4,1108041,14,3,11.0,0.0,5,9,1.0,0.0,0.0,78.57,6.3,01-07-2024
